"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"19",0.0497237569060773,0.0331491712707182,0.0718232044198895,0.359116022099448,0.160220994475138,0.0386740331491713,0.0773480662983425,0.0718232044198895,0.0276243093922652,0.110497237569061
"20",0.101010101010101,0.0808080808080808,0.0808080808080808,0.0606060606060606,0.0808080808080808,0.0909090909090909,0.141414141414141,0.0505050505050505,0.181818181818182,0.131313131313131
"21",0.275590551181102,0.102362204724409,0.047244094488189,0.0393700787401575,0.094488188976378,0.118110236220472,0.078740157480315,0.047244094488189,0.133858267716535,0.062992125984252
"22",0.0769230769230769,0.256410256410256,0.0512820512820513,0.0512820512820513,0.0598290598290598,0.205128205128205,0.0512820512820513,0.136752136752137,0.0598290598290598,0.0512820512820513
"23",0.0297872340425532,0.0638297872340425,0.0212765957446809,0.0680851063829787,0.0680851063829787,0.0723404255319149,0.591489361702128,0.025531914893617,0.025531914893617,0.0340425531914894
"24",0.0581395348837209,0.116279069767442,0.0697674418604651,0.11046511627907,0.0523255813953488,0.191860465116279,0.0755813953488372,0.0755813953488372,0.13953488372093,0.11046511627907
"25",0.0148367952522255,0.0207715133531157,0.0178041543026706,0.0237388724035608,0.827893175074184,0.0178041543026706,0.0148367952522255,0.0237388724035608,0.0207715133531157,0.0178041543026706
"26",0.22463768115942,0.072463768115942,0.0797101449275362,0.0797101449275362,0.0579710144927536,0.0797101449275362,0.0434782608695652,0.188405797101449,0.0797101449275362,0.0942028985507246
"27",0.0298507462686567,0.532338308457711,0.0348258706467662,0.18407960199005,0.054726368159204,0.0348258706467662,0.0298507462686567,0.0248756218905473,0.0447761194029851,0.0298507462686567
"28",0.120300751879699,0.0451127819548872,0.037593984962406,0.0676691729323308,0.142857142857143,0.0977443609022556,0.0526315789473684,0.233082706766917,0.105263157894737,0.0977443609022556
"29",0.0232558139534884,0.0372093023255814,0.0232558139534884,0.0883720930232558,0.0418604651162791,0.0651162790697674,0.544186046511628,0.0465116279069767,0.0511627906976744,0.0790697674418605
"30",0.483091787439614,0.0434782608695652,0.0676328502415459,0.115942028985507,0.0338164251207729,0.0386473429951691,0.072463768115942,0.0338164251207729,0.0386473429951691,0.072463768115942
"31",0.0221238938053097,0.0398230088495575,0.0663716814159292,0.0265486725663717,0.0575221238938053,0.0398230088495575,0.0442477876106195,0.0663716814159292,0.592920353982301,0.0442477876106195
"32",0.48,0.035,0.085,0.06,0.06,0.04,0.055,0.075,0.055,0.055
"33",0.0148367952522255,0.0237388724035608,0.0207715133531157,0.0267062314540059,0.818991097922849,0.0237388724035608,0.0207715133531157,0.0178041543026706,0.0178041543026706,0.0148367952522255
"34",0.107142857142857,0.19047619047619,0.0595238095238095,0.0952380952380952,0.0833333333333333,0.0833333333333333,0.0952380952380952,0.0833333333333333,0.130952380952381,0.0714285714285714
"35",0.04375,0.1625,0.11875,0.08125,0.1,0.19375,0.075,0.04375,0.06875,0.1125
"36",0.166666666666667,0.036036036036036,0.0630630630630631,0.0585585585585586,0.0720720720720721,0.175675675675676,0.045045045045045,0.0405405405405405,0.171171171171171,0.171171171171171
"37",0.0254777070063694,0.0509554140127389,0.0222929936305732,0.0286624203821656,0.0414012738853503,0.0191082802547771,0.0222929936305732,0.726114649681529,0.0382165605095541,0.0254777070063694
"38",0.0780141843971631,0.0425531914893617,0.0425531914893617,0.049645390070922,0.0354609929078014,0.0638297872340425,0.0851063829787234,0.106382978723404,0.460992907801418,0.0354609929078014
"39",0.0196850393700787,0.078740157480315,0.0275590551181102,0.464566929133858,0.248031496062992,0.047244094488189,0.0354330708661417,0.0196850393700787,0.0275590551181102,0.031496062992126
"40",0.0980392156862745,0.122549019607843,0.122549019607843,0.0882352941176471,0.0490196078431373,0.245098039215686,0.053921568627451,0.0931372549019608,0.0588235294117647,0.0686274509803922
"41",0.0803571428571429,0.107142857142857,0.0892857142857143,0.0803571428571429,0.0625,0.107142857142857,0.0625,0.116071428571429,0.169642857142857,0.125
"42",0.215384615384615,0.0692307692307692,0.0615384615384615,0.115384615384615,0.0538461538461538,0.115384615384615,0.0846153846153846,0.0846153846153846,0.146153846153846,0.0538461538461538
"43",0.075187969924812,0.075187969924812,0.105263157894737,0.157894736842105,0.0526315789473684,0.112781954887218,0.0902255639097744,0.105263157894737,0.075187969924812,0.150375939849624
"44",0.0325581395348837,0.0465116279069767,0.0604651162790698,0.0976744186046512,0.0558139534883721,0.227906976744186,0.0790697674418605,0.0790697674418605,0.241860465116279,0.0790697674418605
"45",0.0758620689655172,0.0344827586206897,0.0896551724137931,0.103448275862069,0.0413793103448276,0.0551724137931034,0.206896551724138,0.144827586206897,0.117241379310345,0.131034482758621
"46",0.024,0.088,0.036,0.452,0.224,0.052,0.048,0.024,0.028,0.024
"47",0.0573770491803279,0.0901639344262295,0.0573770491803279,0.114754098360656,0.040983606557377,0.163934426229508,0.155737704918033,0.122950819672131,0.0983606557377049,0.0983606557377049
"48",0.0758620689655172,0.0551724137931034,0.0413793103448276,0.110344827586207,0.0344827586206897,0.096551724137931,0.36551724137931,0.0551724137931034,0.103448275862069,0.0620689655172414
"49",0.0237388724035608,0.029673590504451,0.0207715133531157,0.0356083086053412,0.804154302670623,0.0237388724035608,0.0148367952522255,0.0148367952522255,0.0178041543026706,0.0148367952522255
"50",0.0307017543859649,0.0614035087719298,0.0307017543859649,0.0833333333333333,0.12719298245614,0.0833333333333333,0.359649122807018,0.0701754385964912,0.087719298245614,0.0657894736842105
"51",0.113513513513514,0.0378378378378378,0.0324324324324324,0.0594594594594595,0.0378378378378378,0.194594594594595,0.0486486486486487,0.0702702702702703,0.0486486486486487,0.356756756756757
"52",0.028436018957346,0.037914691943128,0.033175355450237,0.037914691943128,0.0663507109004739,0.644549763033175,0.033175355450237,0.033175355450237,0.037914691943128,0.0473933649289099
"53",0.114537444933921,0.066079295154185,0.127753303964758,0.039647577092511,0.0440528634361234,0.0969162995594714,0.167400881057269,0.0748898678414097,0.167400881057269,0.101321585903084
"54",0.62992125984252,0.0275590551181102,0.031496062992126,0.0354330708661417,0.047244094488189,0.047244094488189,0.0393700787401575,0.0511811023622047,0.0393700787401575,0.0511811023622047
"55",0.120967741935484,0.112903225806452,0.129032258064516,0.0564516129032258,0.0725806451612903,0.104838709677419,0.0725806451612903,0.0967741935483871,0.0806451612903226,0.153225806451613
"56",0.0148367952522255,0.0178041543026706,0.0207715133531157,0.0326409495548961,0.824925816023739,0.0178041543026706,0.0237388724035608,0.0148367952522255,0.0178041543026706,0.0148367952522255
"57",0.0652173913043478,0.0434782608695652,0.036231884057971,0.297101449275362,0.0869565217391304,0.0869565217391304,0.123188405797101,0.072463768115942,0.115942028985507,0.072463768115942
"58",0.041025641025641,0.205128205128205,0.0358974358974359,0.0769230769230769,0.133333333333333,0.312820512820513,0.0256410256410256,0.0564102564102564,0.041025641025641,0.0717948717948718
"59",0.0656934306569343,0.0510948905109489,0.0802919708029197,0.0875912408759124,0.0583941605839416,0.0437956204379562,0.0583941605839416,0.37956204379562,0.0802919708029197,0.0948905109489051
"60",0.211920529801325,0.0662251655629139,0.0794701986754967,0.0794701986754967,0.0794701986754967,0.125827814569536,0.0860927152317881,0.0662251655629139,0.0728476821192053,0.132450331125828
"61",0.1328125,0.109375,0.0703125,0.09375,0.0703125,0.0703125,0.1875,0.078125,0.078125,0.109375
"62",0.0417910447761194,0.158208955223881,0.0567164179104478,0.0417910447761194,0.283582089552239,0.0537313432835821,0.0388059701492537,0.0656716417910448,0.146268656716418,0.113432835820896
"63",0.16,0.064,0.136,0.088,0.064,0.08,0.056,0.104,0.12,0.128
"64",0.0654205607476635,0.0654205607476635,0.0934579439252336,0.11214953271028,0.0467289719626168,0.149532710280374,0.177570093457944,0.121495327102804,0.0934579439252336,0.0747663551401869
"65",0.105769230769231,0.230769230769231,0.110576923076923,0.0721153846153846,0.0721153846153846,0.0865384615384615,0.0528846153846154,0.0528846153846154,0.105769230769231,0.110576923076923
"66",0.137254901960784,0.0849673202614379,0.130718954248366,0.150326797385621,0.0849673202614379,0.143790849673203,0.0849673202614379,0.065359477124183,0.065359477124183,0.0522875816993464
"67",0.0536912751677852,0.0939597315436242,0.0805369127516778,0.140939597315436,0.0469798657718121,0.0939597315436242,0.154362416107383,0.167785234899329,0.087248322147651,0.0805369127516778
"68",0.104046242774566,0.0520231213872832,0.0578034682080925,0.0751445086705202,0.0578034682080925,0.121387283236994,0.121387283236994,0.0982658959537572,0.0635838150289017,0.248554913294798
"69",0.0505050505050505,0.0505050505050505,0.0555555555555556,0.126262626262626,0.0858585858585859,0.0707070707070707,0.282828282828283,0.0606060606060606,0.141414141414141,0.0757575757575758
"70",0.0529411764705882,0.105882352941176,0.0705882352941176,0.0411764705882353,0.0647058823529412,0.0705882352941176,0.0588235294117647,0.176470588235294,0.182352941176471,0.176470588235294
"71",0.0714285714285714,0.0974025974025974,0.168831168831169,0.0974025974025974,0.0454545454545455,0.0779220779220779,0.0974025974025974,0.116883116883117,0.123376623376623,0.103896103896104
"72",0.122137404580153,0.106870229007634,0.106870229007634,0.0458015267175573,0.083969465648855,0.0916030534351145,0.152671755725191,0.0916030534351145,0.083969465648855,0.114503816793893
"73",0.276119402985075,0.054726368159204,0.0746268656716418,0.109452736318408,0.0646766169154229,0.119402985074627,0.0995024875621891,0.0845771144278607,0.0845771144278607,0.0323383084577114
"74",0.0148367952522255,0.0326409495548961,0.0237388724035608,0.0267062314540059,0.813056379821958,0.0178041543026706,0.0207715133531157,0.0178041543026706,0.0178041543026706,0.0148367952522255
"75",0.0364583333333333,0.078125,0.046875,0.588541666666667,0.0572916666666667,0.0260416666666667,0.0416666666666667,0.0364583333333333,0.0364583333333333,0.0520833333333333
"76",0.0325581395348837,0.0372093023255814,0.0372093023255814,0.125581395348837,0.027906976744186,0.0604651162790698,0.530232558139535,0.0418604651162791,0.0325581395348837,0.0744186046511628
"77",0.105691056910569,0.105691056910569,0.16260162601626,0.170731707317073,0.0650406504065041,0.0731707317073171,0.0487804878048781,0.0975609756097561,0.0650406504065041,0.105691056910569
"78",0.0975609756097561,0.0650406504065041,0.113821138211382,0.040650406504065,0.0569105691056911,0.170731707317073,0.178861788617886,0.0569105691056911,0.0569105691056911,0.16260162601626
"79",0.0395256916996047,0.0395256916996047,0.343873517786561,0.0790513833992095,0.0592885375494071,0.08300395256917,0.0632411067193676,0.0355731225296443,0.0513833992094862,0.205533596837945
"80",0.0743243243243243,0.0743243243243243,0.0945945945945946,0.0743243243243243,0.0540540540540541,0.0540540540540541,0.0675675675675676,0.0608108108108108,0.0540540540540541,0.391891891891892
"81",0.0260869565217391,0.0695652173913043,0.0304347826086957,0.0347826086956522,0.0478260869565217,0.669565217391304,0.0391304347826087,0.0260869565217391,0.0260869565217391,0.0304347826086957
"82",0.110266159695817,0.026615969581749,0.026615969581749,0.425855513307985,0.091254752851711,0.0532319391634981,0.0608365019011407,0.026615969581749,0.125475285171103,0.0532319391634981
"83",0.305084745762712,0.0974576271186441,0.0550847457627119,0.0508474576271186,0.0254237288135593,0.0974576271186441,0.0635593220338983,0.0550847457627119,0.148305084745763,0.101694915254237
"84",0.19774011299435,0.112994350282486,0.135593220338983,0.0734463276836158,0.0621468926553672,0.0451977401129944,0.0790960451977401,0.107344632768362,0.0621468926553672,0.124293785310734
"85",0.0178041543026706,0.029673590504451,0.0267062314540059,0.029673590504451,0.810089020771513,0.0178041543026706,0.0148367952522255,0.0178041543026706,0.0148367952522255,0.0207715133531157
"86",0.0251046025104603,0.0376569037656904,0.0418410041841004,0.635983263598326,0.0502092050209205,0.0334728033472803,0.0460251046025105,0.0585774058577406,0.0334728033472803,0.0376569037656904
"87",0.0483870967741935,0.0376344086021505,0.478494623655914,0.0483870967741935,0.0645161290322581,0.0376344086021505,0.0483870967741935,0.0591397849462366,0.102150537634409,0.0752688172043011
"88",0.113513513513514,0.0378378378378378,0.0378378378378378,0.0594594594594595,0.0378378378378378,0.167567567567568,0.0378378378378378,0.0756756756756757,0.0594594594594595,0.372972972972973
"89",0.172566371681416,0.238938053097345,0.0575221238938053,0.106194690265487,0.079646017699115,0.0663716814159292,0.0265486725663717,0.0442477876106195,0.115044247787611,0.0929203539823009
"90",0.20979020979021,0.0769230769230769,0.118881118881119,0.0839160839160839,0.034965034965035,0.125874125874126,0.048951048951049,0.0839160839160839,0.118881118881119,0.0979020979020979
"91",0.0888888888888889,0.111111111111111,0.0814814814814815,0.0444444444444444,0.037037037037037,0.214814814814815,0.17037037037037,0.0814814814814815,0.103703703703704,0.0666666666666667
"92",0.0251256281407035,0.542713567839196,0.0351758793969849,0.0251256281407035,0.0301507537688442,0.175879396984925,0.0402010050251256,0.0552763819095477,0.0301507537688442,0.0402010050251256
"93",0.180645161290323,0.0838709677419355,0.0580645161290323,0.0903225806451613,0.0774193548387097,0.0774193548387097,0.12258064516129,0.0709677419354839,0.0838709677419355,0.154838709677419
"94",0.119047619047619,0.178571428571429,0.0595238095238095,0.0833333333333333,0.107142857142857,0.0952380952380952,0.0952380952380952,0.0833333333333333,0.107142857142857,0.0714285714285714
"95",0.189349112426035,0.0414201183431953,0.0532544378698225,0.0769230769230769,0.029585798816568,0.0828402366863905,0.0591715976331361,0.0769230769230769,0.112426035502959,0.27810650887574
"96",0.0585106382978723,0.0638297872340425,0.0585106382978723,0.542553191489362,0.0691489361702128,0.0372340425531915,0.0319148936170213,0.0425531914893617,0.0478723404255319,0.0478723404255319
"97",0.0506329113924051,0.069620253164557,0.069620253164557,0.0379746835443038,0.0379746835443038,0.126582278481013,0.430379746835443,0.0632911392405063,0.0506329113924051,0.0632911392405063
"98",0.0207715133531157,0.0267062314540059,0.0207715133531157,0.0237388724035608,0.792284866468843,0.0148367952522255,0.0356083086053412,0.0178041543026706,0.029673590504451,0.0178041543026706
"99",0.153333333333333,0.126666666666667,0.0466666666666667,0.04,0.0333333333333333,0.0733333333333333,0.0533333333333333,0.0466666666666667,0.0933333333333333,0.333333333333333
"100",0.0470588235294118,0.0470588235294118,0.0529411764705882,0.0470588235294118,0.0764705882352941,0.505882352941176,0.0470588235294118,0.0529411764705882,0.0470588235294118,0.0764705882352941
"101",0.0949367088607595,0.10126582278481,0.0506329113924051,0.0822784810126582,0.0759493670886076,0.0569620253164557,0.177215189873418,0.10126582278481,0.145569620253165,0.113924050632911
"102",0.147826086956522,0.104347826086957,0.0695652173913043,0.11304347826087,0.0869565217391304,0.139130434782609,0.11304347826087,0.0956521739130435,0.0434782608695652,0.0869565217391304
"103",0.225988700564972,0.0395480225988701,0.0903954802259887,0.0847457627118644,0.0395480225988701,0.0395480225988701,0.129943502824859,0.096045197740113,0.152542372881356,0.101694915254237
"104",0.10655737704918,0.0737704918032787,0.0819672131147541,0.0819672131147541,0.0573770491803279,0.0819672131147541,0.0901639344262295,0.0573770491803279,0.163934426229508,0.204918032786885
"105",0.439688715953307,0.0466926070038911,0.0505836575875486,0.0428015564202335,0.0505836575875486,0.0622568093385214,0.0466926070038911,0.0583657587548638,0.0505836575875486,0.151750972762646
"106",0.104477611940299,0.124378109452736,0.189054726368159,0.0646766169154229,0.0348258706467662,0.054726368159204,0.0845771144278607,0.0447761194029851,0.17910447761194,0.119402985074627
"107",0.0467289719626168,0.0841121495327103,0.0560747663551402,0.0841121495327103,0.0467289719626168,0.0467289719626168,0.233644859813084,0.0560747663551402,0.224299065420561,0.121495327102804
"108",0.0851063829787234,0.122340425531915,0.0691489361702128,0.0531914893617021,0.0904255319148936,0.223404255319149,0.0904255319148936,0.0372340425531915,0.0851063829787234,0.143617021276596
"109",0.0429447852760736,0.134969325153374,0.0368098159509202,0.0797546012269939,0.049079754601227,0.0306748466257669,0.0858895705521472,0.0613496932515337,0.398773006134969,0.0797546012269939
"110",0.028436018957346,0.0616113744075829,0.033175355450237,0.033175355450237,0.0663507109004739,0.649289099526066,0.023696682464455,0.028436018957346,0.037914691943128,0.037914691943128
"111",0.0285714285714286,0.671428571428571,0.0238095238095238,0.0285714285714286,0.0333333333333333,0.0333333333333333,0.0571428571428571,0.0285714285714286,0.0619047619047619,0.0333333333333333
"112",0.0368098159509202,0.0613496932515337,0.288343558282209,0.134969325153374,0.0552147239263804,0.110429447852761,0.116564417177914,0.0552147239263804,0.0797546012269939,0.0613496932515337
"113",0.0938967136150235,0.220657276995305,0.028169014084507,0.291079812206573,0.0985915492957746,0.0563380281690141,0.0657276995305164,0.028169014084507,0.0704225352112676,0.0469483568075117
"114",0.140449438202247,0.0449438202247191,0.050561797752809,0.0393258426966292,0.0449438202247191,0.202247191011236,0.162921348314607,0.0842696629213483,0.168539325842697,0.0617977528089888
"115",0.0702702702702703,0.118918918918919,0.0594594594594595,0.0378378378378378,0.0432432432432432,0.286486486486487,0.0918918918918919,0.0918918918918919,0.0918918918918919,0.108108108108108
"116",0.0208955223880597,0.0298507462686567,0.0208955223880597,0.026865671641791,0.811940298507463,0.0149253731343284,0.0149253731343284,0.0208955223880597,0.017910447761194,0.0208955223880597
"117",0.1,0.0409090909090909,0.0363636363636364,0.0454545454545455,0.204545454545455,0.0454545454545455,0.0636363636363636,0.05,0.0454545454545455,0.368181818181818
"118",0.0148367952522255,0.0326409495548961,0.0178041543026706,0.0237388724035608,0.818991097922849,0.0178041543026706,0.0207715133531157,0.0207715133531157,0.0178041543026706,0.0148367952522255
"119",0.0649350649350649,0.11038961038961,0.415584415584416,0.051948051948052,0.0454545454545455,0.103896103896104,0.0649350649350649,0.051948051948052,0.051948051948052,0.038961038961039
"120",0.102941176470588,0.0955882352941176,0.0955882352941176,0.0588235294117647,0.0808823529411765,0.161764705882353,0.0882352941176471,0.0661764705882353,0.0808823529411765,0.169117647058824
"121",0.151898734177215,0.0886075949367089,0.0569620253164557,0.0379746835443038,0.0443037974683544,0.0886075949367089,0.126582278481013,0.158227848101266,0.151898734177215,0.0949367088607595
"122",0.0855614973262032,0.0802139037433155,0.0748663101604278,0.101604278074866,0.0909090909090909,0.053475935828877,0.245989304812834,0.0588235294117647,0.0909090909090909,0.117647058823529
"123",0.078125,0.0546875,0.140625,0.046875,0.0390625,0.0625,0.15625,0.0859375,0.2109375,0.125
"124",0.0148367952522255,0.0237388724035608,0.0207715133531157,0.0148367952522255,0.833827893175074,0.0178041543026706,0.0148367952522255,0.0178041543026706,0.0267062314540059,0.0148367952522255
"125",0.209090909090909,0.118181818181818,0.127272727272727,0.0909090909090909,0.0545454545454545,0.0818181818181818,0.0727272727272727,0.1,0.0727272727272727,0.0727272727272727
"126",0.1,0.05,0.116666666666667,0.133333333333333,0.075,0.0583333333333333,0.0833333333333333,0.0916666666666667,0.233333333333333,0.0583333333333333
"127",0.0372093023255814,0.0325581395348837,0.0558139534883721,0.125581395348837,0.0372093023255814,0.0883720930232558,0.474418604651163,0.0418604651162791,0.0372093023255814,0.0697674418604651
"128",0.132450331125828,0.125827814569536,0.105960264900662,0.0927152317880795,0.0927152317880795,0.0662251655629139,0.105960264900662,0.0860927152317881,0.112582781456954,0.0794701986754967
"129",0.062992125984252,0.0393700787401575,0.15748031496063,0.0708661417322835,0.0393700787401575,0.0551181102362205,0.0393700787401575,0.393700787401575,0.094488188976378,0.047244094488189
"130",0.113333333333333,0.04,0.153333333333333,0.0666666666666667,0.0733333333333333,0.0866666666666667,0.173333333333333,0.0466666666666667,0.146666666666667,0.1
"131",0.0707070707070707,0.0606060606060606,0.0353535353535354,0.202020202020202,0.0404040404040404,0.0404040404040404,0.101010101010101,0.0353535353535354,0.0454545454545455,0.368686868686869
"132",0.12807881773399,0.167487684729064,0.0443349753694581,0.0985221674876847,0.0492610837438424,0.113300492610837,0.206896551724138,0.0344827586206897,0.0394088669950739,0.118226600985222
"133",0.0523255813953488,0.0755813953488372,0.116279069767442,0.156976744186047,0.0813953488372093,0.11046511627907,0.0581395348837209,0.0872093023255814,0.186046511627907,0.0755813953488372
"134",0.0207715133531157,0.029673590504451,0.0178041543026706,0.029673590504451,0.810089020771513,0.0178041543026706,0.0178041543026706,0.0237388724035608,0.0178041543026706,0.0148367952522255
"135",0.0362694300518135,0.077720207253886,0.0362694300518135,0.0362694300518135,0.0466321243523316,0.0829015544041451,0.0932642487046632,0.0466321243523316,0.38860103626943,0.155440414507772
"136",0.0467836257309941,0.0350877192982456,0.128654970760234,0.0409356725146199,0.0584795321637427,0.064327485380117,0.157894736842105,0.350877192982456,0.0292397660818713,0.087719298245614
"137",0.0427350427350427,0.427350427350427,0.0598290598290598,0.0427350427350427,0.0769230769230769,0.094017094017094,0.0769230769230769,0.0598290598290598,0.0512820512820513,0.0683760683760684
"138",0.0629370629370629,0.041958041958042,0.0629370629370629,0.0559440559440559,0.034965034965035,0.034965034965035,0.048951048951049,0.552447552447552,0.041958041958042,0.0629370629370629
"139",0.0382978723404255,0.0638297872340425,0.025531914893617,0.0340425531914894,0.0893617021276596,0.0638297872340425,0.608510638297872,0.0212765957446809,0.0340425531914894,0.0212765957446809
"140",0.170731707317073,0.0731707317073171,0.0853658536585366,0.0975609756097561,0.0609756097560976,0.121951219512195,0.0975609756097561,0.0975609756097561,0.109756097560976,0.0853658536585366
"141",0.0148367952522255,0.029673590504451,0.0237388724035608,0.0385756676557863,0.804154302670623,0.0237388724035608,0.0148367952522255,0.0148367952522255,0.0207715133531157,0.0148367952522255
"142",0.0355731225296443,0.134387351778656,0.0513833992094862,0.197628458498024,0.0316205533596838,0.0237154150197628,0.0276679841897233,0.0711462450592885,0.371541501976285,0.0553359683794466
"143",0.0292682926829268,0.0878048780487805,0.0829268292682927,0.0585365853658537,0.0341463414634146,0.0439024390243902,0.024390243902439,0.0634146341463415,0.0780487804878049,0.497560975609756
"144",0.0245614035087719,0.0315789473684211,0.575438596491228,0.0526315789473684,0.0385964912280702,0.0350877192982456,0.0526315789473684,0.0842105263157895,0.0631578947368421,0.0421052631578947
"145",0.0804020100502513,0.0552763819095477,0.0753768844221105,0.0753768844221105,0.0552763819095477,0.130653266331658,0.0954773869346734,0.221105527638191,0.0703517587939698,0.14070351758794
"146",0.390243902439024,0.101626016260163,0.024390243902439,0.105691056910569,0.0853658536585366,0.0447154471544715,0.0569105691056911,0.0447154471544715,0.109756097560976,0.0365853658536585
"147",0.357541899441341,0.0782122905027933,0.0614525139664804,0.0837988826815642,0.0614525139664804,0.0837988826815642,0.0558659217877095,0.11731843575419,0.0558659217877095,0.0446927374301676
"148",0.0426356589147287,0.383720930232558,0.0271317829457364,0.0426356589147287,0.189922480620155,0.0271317829457364,0.0310077519379845,0.0581395348837209,0.178294573643411,0.0193798449612403
"149",0.0813397129186603,0.0478468899521531,0.0478468899521531,0.0334928229665072,0.0669856459330144,0.133971291866029,0.0909090909090909,0.267942583732057,0.0669856459330144,0.162679425837321
"150",0.0414507772020725,0.0673575129533679,0.0362694300518135,0.0310880829015544,0.0518134715025907,0.077720207253886,0.103626943005181,0.0518134715025907,0.383419689119171,0.155440414507772
"151",0.0284697508896797,0.0355871886120996,0.604982206405694,0.0569395017793594,0.0391459074733096,0.0213523131672598,0.0391459074733096,0.120996441281139,0.0284697508896797,0.0249110320284698
"152",0.0310077519379845,0.39922480620155,0.0426356589147287,0.0348837209302326,0.182170542635659,0.0271317829457364,0.0426356589147287,0.0658914728682171,0.147286821705426,0.0271317829457364
"153",0.0324074074074074,0.106481481481481,0.0324074074074074,0.037037037037037,0.0694444444444444,0.0509259259259259,0.0787037037037037,0.106481481481481,0.101851851851852,0.384259259259259
"154",0.101522842639594,0.137055837563452,0.0406091370558376,0.050761421319797,0.0558375634517767,0.0913705583756345,0.116751269035533,0.0355329949238579,0.0558375634517767,0.314720812182741
"155",0.065989847715736,0.126903553299492,0.0558375634517767,0.0406091370558376,0.0609137055837563,0.0964467005076142,0.0862944162436548,0.0710659898477157,0.0710659898477157,0.3248730964467
"156",0.105263157894737,0.126315789473684,0.0894736842105263,0.0842105263157895,0.0842105263157895,0.0842105263157895,0.173684210526316,0.0421052631578947,0.131578947368421,0.0789473684210526
"157",0.0506329113924051,0.0569620253164557,0.40506329113924,0.0379746835443038,0.0822784810126582,0.0886075949367089,0.0632911392405063,0.0316455696202532,0.113924050632911,0.069620253164557
"158",0.241758241758242,0.0494505494505494,0.0989010989010989,0.043956043956044,0.0989010989010989,0.0989010989010989,0.0824175824175824,0.0549450549450549,0.0824175824175824,0.148351648351648
"159",0.0226537216828479,0.058252427184466,0.0194174757281553,0.029126213592233,0.0355987055016181,0.0194174757281553,0.0226537216828479,0.699029126213592,0.058252427184466,0.0355987055016181
